numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07643;20170305180000;101450;120;1;220;1.700000;282.950000;278.950000;76;25000;1;1;1;50;2;80;35;20;12;101350;mq;mq;760;279.050000;mq;285.550000;mq;281.350000;mq;mq;2.200000;2.700000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;1;7;90;2;6;1600;4;0;8000;mq;mq;mq;
07650;20170305180000;101450;60;3;250;1.000000;283.650000;282.250000;91;22930;0;mq;mq;90;7;1750;mq;mq;mq;101060;mq;mq;760;275.450000;mq;284.850000;mq;273.350000;mq;mq;1.600000;2.000000;-10;1;0.000000;mq;mq;0.000000;-0.100000;1.000000;1.000000;1.000000;mq;mq;mq;mq;4;mq;1740;7;mq;2160;mq;mq;mq;mq;mq;mq;
07661;20170305180000;101370;40;3;280;8.200000;283.450000;281.050000;85;10000;1;2;mq;90;7;800;36;20;mq;99760;mq;mq;620;278.850000;mq;285.150000;mq;mq;mq;mq;13.000000;13.000000;-10;mq;mq;mq;mq;0.000000;1.000000;1.000000;1.000000;2.600000;mq;mq;mq;mq;7;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170305180000;101010;-20;8;230;8.800000;284.550000;278.150000;65;50000;2;1;1;40;1;450;31;23;12;100700;mq;mq;370;278.750000;mq;289.350000;mq;279.350000;mq;mq;12.500000;15.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;500;2;3;5000;2;0;8000;mq;mq;mq;
07747;20170305180000;101570;230;3;290;9.300000;289.350000;278.050000;47;60000;0;mq;mq;100;8;6180;mq;mq;mq;101050;mq;mq;770;276.550000;mq;291.150000;mq;275.950000;mq;mq;15.300000;15.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;6180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170305180000;101680;120;3;280;2.900000;285.950000;280.150000;68;18930;0;mq;mq;100;8;800;mq;mq;mq;101570;mq;mq;600;280.150000;mq;288.250000;mq;281.250000;mq;mq;4.100000;8.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;1.200000;11.800000;mq;mq;mq;mq;2;mq;990;4;mq;1200;7;mq;1500;mq;mq;mq;
07790;20170305180000;101280;0;0;0;0.000000;284.050000;279.950000;76;40000;3;2;2;100;2;800;32;24;12;101130;mq;mq;380;280.850000;mq;288.850000;mq;281.450000;mq;mq;2.200000;2.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;8;900;5;3;3000;8;0;7500;mq;mq;mq;
61968;20170305180000;100730;0;mq;240;1.900000;302.250000;298.450000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;-60;mq;301.350000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20170305180000;100830;mq;mq;180;4.000000;302.650000;298.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100720;mq;mq;mq;mq;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20170305180000;100960;0;mq;160;3.000000;300.950000;296.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;40;mq;297.250000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170305180000;100150;0;mq;120;17.200000;300.950000;297.150000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100070;mq;mq;-310;mq;297.550000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;6.000000;8.000000;12.900000;45.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170305180000;101100;40;0;140;6.500000;298.850000;295.750000;83;60000;0;mq;mq;100;8;5220;mq;mq;mq;100950;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;8.900000;11.700000;-10;mq;mq;mq;mq;0.000000;6.400000;17.000000;17.000000;23.000000;mq;mq;mq;mq;4;mq;5220;8;mq;6240;mq;mq;mq;mq;mq;mq;
61996;20170305180000;102800;0;0;110;4.100000;287.950000;282.050000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102450;mq;mq;mq;287.450000;mq;292.150000;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;mq;0.200000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170305180000;100490;-440;8;350;7.200000;280.050000;278.950000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98730;mq;mq;mq;280.050000;mq;288.350000;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170305180000;100740;70;3;230;6.700000;281.850000;278.550000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100380;mq;mq;mq;mq;mq;282.150000;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20170305180000;100820;140;1;250;2.500000;301.850000;297.150000;76;20000;0;mq;mq;mq;1;450;mq;mq;mq;100740;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;3.300000;4.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170305180000;99610;-90;6;320;10.800000;268.750000;266.750000;86;2700;85;8;7;90;7;450;38;mq;mq;99520;mq;mq;-600;265.250000;mq;270.050000;mq;271.950000;mq;mq;16.300000;17.500000;-10;18;0.030000;0.010000;-60;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;6;8;550;4;6;1000;mq;mq;mq;mq;mq;mq;
78894;20170305180000;101480;10;mq;80;5.700000;300.750000;289.350000;50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;-170;mq;297.550000;mq;301.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20170305180000;101470;-120;6;150;6.000000;295.750000;292.750000;83;2270;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;3.600000;3.800000;5.000000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170305180000;101360;-160;8;110;8.900000;302.350000;293.550000;59;29000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170305180000;100880;10;mq;50;3.900000;302.350000;296.350000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100820;mq;mq;-70;mq;296.450000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.600000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170305180000;100870;-240;8;70;6.400000;303.150000;296.850000;69;26760;0;mq;mq;mq;1;800;mq;mq;mq;100780;mq;mq;-90;mq;mq;mq;mq;297.250000;mq;mq;9.100000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.200000;7.000000;mq;mq;mq;mq;1;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20170305180000;100800;10;mq;60;3.100000;303.850000;295.750000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;-100;mq;296.050000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.400000;1.400000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170305180000;100760;10;mq;40;1.500000;304.350000;296.450000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99580;mq;mq;-80;mq;296.250000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.000000;1.000000;1.400000;7.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170305180000;100860;70;3;160;4.600000;259.550000;250.650000;43;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170305210000;99770;20;0;240;10.400000;280.250000;278.050000;86;6850;60;mq;mq;mq;mq;mq;mq;mq;mq;98900;mq;mq;230;mq;mq;mq;mq;278.150000;mq;mq;17.600000;21.100000;-10;mq;0.000000;mq;mq;1.200000;2.200000;2.400000;9.800000;10.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170305210000;99710;120;1;220;7.100000;279.250000;276.750000;84;19850;0;mq;mq;90;7;800;mq;mq;mq;99140;mq;mq;270;mq;mq;mq;mq;277.350000;mq;mq;10.600000;10.600000;-10;2;0.000000;mq;mq;0.600000;0.600000;0.600000;7.100000;7.100000;mq;mq;mq;mq;1;mq;870;5;mq;1140;7;mq;1440;mq;9;mq;
07020;20170305210000;100290;380;2;280;14.700000;282.750000;276.950000;67;12000;1;2;mq;60;5;800;32;20;10;100190;mq;mq;720;mq;mq;mq;mq;mq;mq;mq;22.400000;24.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;2.800000;5.800000;mq;mq;mq;mq;5;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170305210000;100350;240;3;260;11.000000;280.950000;276.750000;75;19940;0;mq;mq;100;8;6480;mq;mq;mq;99540;mq;mq;580;mq;mq;mq;mq;275.250000;mq;mq;17.100000;19.400000;-10;1;0.000000;mq;mq;0.000000;1.000000;1.200000;4.200000;7.000000;mq;mq;mq;mq;8;mq;6480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20170305210000;100190;170;3;260;9.500000;279.350000;277.050000;85;5600;60;mq;mq;100;8;450;mq;mq;mq;98350;mq;mq;450;mq;mq;mq;mq;278.050000;mq;mq;16.800000;18.600000;-10;mq;0.000000;mq;mq;1.000000;1.000000;1.600000;7.700000;10.500000;mq;mq;mq;mq;5;mq;510;8;mq;660;mq;8;mq;mq;mq;mq;
07072;20170305210000;100270;300;1;270;5.300000;278.950000;275.750000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99120;mq;mq;450;mq;mq;mq;mq;277.550000;mq;mq;8.000000;11.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;3.900000;9.700000;9.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20170305210000;100870;180;1;260;4.600000;282.050000;276.850000;70;16120;0;mq;mq;100;8;1250;mq;mq;mq;99690;mq;mq;980;mq;mq;mq;mq;mq;mq;mq;7.100000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;9.300000;mq;mq;mq;mq;7;mq;1140;8;mq;1470;mq;mq;mq;mq;mq;mq;
07117;20170305210000;100700;270;1;260;8.200000;282.550000;277.750000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;890;mq;mq;mq;mq;mq;mq;mq;13.600000;15.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170305210000;100810;260;1;260;6.200000;282.150000;276.150000;66;17070;0;mq;mq;100;8;4740;mq;mq;mq;100360;mq;mq;730;mq;mq;mq;mq;279.850000;mq;mq;9.300000;11.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;1.200000;2.000000;5.200000;mq;mq;mq;mq;6;mq;4740;8;mq;5760;mq;mq;mq;mq;mq;mq;
07139;20170305210000;100600;200;1;270;8.000000;281.450000;274.350000;61;18070;0;mq;mq;100;7;1250;mq;mq;mq;98850;mq;mq;630;mq;mq;mq;mq;278.950000;mq;mq;13.100000;16.100000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;4.500000;9.900000;mq;mq;mq;mq;6;mq;1200;7;mq;1440;8;mq;1620;mq;mq;mq;
07149;20170305210000;100390;230;1;240;6.800000;280.250000;274.750000;68;25000;1;1;1;90;3;1250;35;20;11;99300;mq;mq;500;mq;mq;mq;mq;mq;mq;mq;11.100000;12.300000;-10;0;0.000000;0.000000;-30;0.000000;-0.100000;-0.100000;6.400000;7.800000;mq;mq;mq;mq;3;6;1400;6;0;6600;mq;mq;mq;mq;mq;mq;
07168;20170305210000;100530;300;1;230;7.800000;279.250000;275.650000;78;20000;0;mq;mq;mq;1;7260;mq;mq;mq;99100;mq;mq;470;mq;mq;mq;mq;277.050000;mq;mq;11.400000;13.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;4.000000;4.200000;mq;mq;mq;mq;1;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20170305210000;100440;280;3;250;5.000000;278.150000;275.850000;85;19750;0;mq;mq;100;6;800;mq;mq;mq;96330;mq;mq;360;mq;mq;mq;mq;276.350000;mq;mq;7.000000;10.200000;-10;mq;mq;mq;mq;0.000000;2.400000;5.000000;8.200000;9.200000;mq;mq;mq;mq;3;mq;780;5;mq;990;6;mq;1290;mq;mq;mq;
07190;20170305210000;100410;160;3;250;9.800000;279.750000;276.750000;81;5930;62;mq;mq;100;8;800;mq;mq;mq;98590;mq;mq;380;mq;mq;mq;mq;278.050000;mq;mq;17.800000;17.800000;-10;2;0.000000;mq;mq;0.600000;2.200000;3.200000;3.600000;4.200000;mq;mq;mq;mq;5;mq;780;7;mq;960;8;mq;1410;mq;mq;mq;
07207;20170305210000;101070;180;1;270;8.000000;283.750000;281.350000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100550;mq;mq;850;mq;mq;mq;mq;mq;mq;mq;11.500000;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.400000;7.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20170305210000;101050;220;1;270;4.900000;282.950000;280.150000;83;11130;0;mq;mq;100;8;3840;mq;mq;mq;100730;mq;mq;770;mq;mq;mq;mq;280.350000;mq;mq;7.600000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;3.000000;11.100000;mq;mq;mq;mq;1;mq;3840;5;mq;4380;8;mq;5520;mq;mq;mq;
07240;20170305210000;100890;280;2;260;5.900000;282.150000;277.550000;73;17220;0;mq;mq;100;8;5100;mq;mq;mq;99540;mq;mq;740;mq;mq;mq;mq;279.350000;mq;mq;10.800000;10.900000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.600000;5.200000;mq;mq;mq;mq;3;mq;5100;8;mq;5700;mq;mq;mq;mq;mq;mq;
07255;20170305210000;100970;290;3;250;6.200000;281.150000;276.450000;72;20000;0;mq;mq;100;4;1250;mq;mq;mq;98960;mq;mq;670;mq;mq;mq;mq;278.750000;mq;mq;10.200000;11.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;4.400000;4.600000;mq;mq;mq;mq;1;mq;1080;4;mq;1410;6;mq;1620;mq;mq;mq;
07280;20170305210000;100860;290;3;220;2.900000;278.350000;276.050000;85;60000;0;mq;mq;100;8;6660;mq;mq;mq;98110;mq;mq;490;mq;mq;mq;mq;277.450000;mq;mq;4.200000;8.700000;-10;2;0.000000;mq;mq;-0.100000;1.400000;4.000000;7.000000;7.000000;mq;mq;mq;mq;6;mq;6660;8;mq;7440;mq;mq;mq;mq;mq;mq;
07299;20170305210000;100640;120;3;260;7.800000;279.150000;276.350000;82;30000;25;8;6;90;7;800;39;mq;mq;97360;mq;mq;330;mq;mq;mq;mq;278.550000;mq;mq;15.400000;22.300000;-10;2;0.000000;0.000000;-30;0.800000;1.800000;2.200000;2.600000;2.600000;mq;mq;mq;mq;1;8;720;5;6;1200;7;6;2000;1;9;750;
07314;20170305210000;101330;110;1;240;8.500000;284.550000;282.650000;88;mq;mq;6;2;mq;mq;mq;mq;mq;mq;101050;mq;mq;780;mq;mq;mq;mq;mq;mq;mq;11.200000;13.000000;-10;mq;mq;mq;mq;-0.100000;0.200000;0.600000;0.600000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20170305210000;101180;220;3;240;7.400000;282.250000;279.850000;85;16850;0;mq;mq;100;2;800;mq;mq;mq;99730;mq;mq;790;mq;mq;mq;mq;279.250000;mq;mq;10.300000;13.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.000000;3.600000;7.200000;mq;mq;mq;mq;1;mq;600;8;mq;4680;mq;mq;mq;mq;mq;mq;
07434;20170305210000;101390;260;1;250;5.300000;280.850000;280.450000;97;7720;0;mq;mq;100;8;250;mq;mq;mq;96580;mq;mq;mq;mq;mq;mq;mq;278.150000;mq;mq;9.400000;12.600000;-10;2;0.000000;mq;mq;-0.100000;1.200000;3.400000;7.200000;mq;mq;mq;mq;mq;7;mq;210;8;mq;330;mq;8;mq;mq;mq;mq;
07460;20170305210000;101100;50;0;290;10.400000;282.950000;276.450000;64;60000;0;mq;mq;100;8;2640;mq;mq;mq;97230;mq;mq;600;mq;mq;mq;mq;278.350000;mq;mq;16.400000;17.300000;-10;1;0.000000;mq;mq;0.000000;2.600000;3.600000;4.200000;4.200000;mq;mq;mq;mq;1;mq;2640;8;mq;5760;mq;mq;mq;mq;mq;mq;
07471;20170305210000;mq;210;3;270;5.400000;279.650000;274.550000;70;20000;0;mq;mq;100;8;800;mq;mq;mq;91650;mq;757;690;mq;mq;mq;mq;276.150000;mq;mq;9.800000;16.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20170305210000;101330;200;3;160;2.700000;279.350000;278.150000;92;15000;21;6;2;100;8;800;38;mq;mq;98420;mq;mq;700;mq;mq;mq;mq;mq;mq;mq;4.200000;5.100000;-10;2;0.000000;0.000000;-30;2.400000;7.200000;7.600000;9.600000;9.800000;mq;mq;mq;mq;2;8;930;7;6;1620;2;9;1000;mq;mq;mq;
07510;20170305210000;101660;90;1;250;6.600000;285.050000;281.850000;81;8660;0;mq;mq;100;8;2250;mq;mq;mq;101080;mq;mq;860;mq;mq;mq;mq;281.650000;mq;mq;10.500000;10.500000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;1.600000;mq;mq;mq;mq;6;mq;2160;8;mq;2760;mq;mq;mq;mq;mq;mq;
07535;20170305210000;101690;130;3;230;3.100000;282.150000;279.550000;84;9310;0;mq;mq;100;5;800;mq;mq;mq;98550;mq;mq;830;mq;mq;mq;mq;277.650000;mq;mq;7.400000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.000000;4.400000;mq;mq;mq;mq;1;mq;780;3;mq;960;5;mq;1230;mq;mq;mq;
07558;20170305210000;101660;230;3;270;8.000000;279.450000;276.950000;84;15740;0;mq;mq;mq;mq;mq;mq;mq;mq;93270;mq;mq;830;mq;mq;mq;mq;276.950000;mq;mq;11.800000;19.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.000000;3.600000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20170305210000;101520;90;1;170;0.700000;277.150000;275.850000;91;4570;10;mq;mq;mq;mq;mq;mq;mq;mq;100600;mq;mq;700;mq;mq;mq;mq;276.450000;mq;mq;1.400000;2.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20170305210000;mq;30;2;200;2.800000;274.750000;273.850000;94;9760;68;mq;mq;mq;mq;mq;mq;mq;mq;91120;mq;1431;450;mq;mq;mq;mq;273.250000;mq;mq;5.100000;7.100000;-10;mq;0.000000;mq;mq;1.400000;2.000000;3.600000;5.600000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20170305210000;101810;70;1;240;2.100000;284.550000;281.050000;79;9000;0;mq;mq;100;mq;mq;mq;mq;mq;101100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20170305210000;101940;50;0;260;2.500000;282.750000;278.750000;76;18050;0;mq;mq;100;8;1250;mq;mq;mq;97590;mq;mq;840;mq;mq;mq;mq;280.550000;mq;mq;4.100000;7.200000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.200000;1.200000;mq;mq;mq;mq;8;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20170305210000;101950;120;0;260;1.900000;284.650000;276.150000;56;20000;0;mq;mq;100;8;1750;mq;mq;mq;97040;mq;mq;830;mq;mq;mq;mq;278.950000;mq;mq;3.600000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.000000;mq;mq;mq;mq;8;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20170305210000;101840;120;1;230;3.000000;283.650000;277.150000;64;19840;0;mq;mq;90;7;2940;mq;mq;mq;100030;mq;mq;780;mq;mq;mq;mq;280.050000;mq;mq;4.400000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;2.200000;2.400000;mq;mq;mq;mq;3;mq;2940;7;mq;4560;7;mq;5280;mq;mq;mq;
07643;20170305210000;101520;70;1;280;5.200000;284.850000;278.050000;63;15000;1;0;0;25;0;7500;30;20;12;101420;mq;mq;580;mq;mq;mq;mq;282.650000;mq;mq;6.400000;8.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;2;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20170305210000;101590;140;1;120;3.100000;280.650000;279.750000;94;7910;0;mq;mq;mq;2;2250;mq;mq;mq;101200;mq;mq;670;mq;mq;mq;mq;278.850000;mq;mq;3.400000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.000000;1.000000;mq;mq;mq;mq;1;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20170305210000;101570;190;1;290;5.400000;282.550000;280.350000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;650;mq;mq;mq;mq;mq;mq;mq;6.700000;10.900000;-10;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.000000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170305210000;101050;40;1;250;10.400000;285.850000;275.650000;50;50000;2;0;0;0;0;mq;30;20;10;100740;mq;mq;230;mq;mq;mq;mq;281.550000;mq;mq;15.300000;16.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20170305210000;101690;110;0;300;9.000000;288.150000;274.250000;39;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;620;mq;mq;mq;mq;282.150000;mq;mq;13.000000;13.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170305210000;101710;30;3;60;1.200000;283.750000;281.650000;87;12770;0;mq;mq;100;8;800;mq;mq;mq;101600;mq;mq;540;mq;mq;mq;mq;284.450000;mq;mq;2.100000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.400000;0.400000;0.800000;12.200000;mq;mq;mq;mq;2;mq;900;5;mq;1080;7;mq;1290;mq;mq;mq;
07790;20170305210000;101250;-30;7;320;1.000000;281.450000;278.050000;79;20000;2;0;0;25;1;800;35;24;11;101100;mq;mq;180;mq;mq;mq;mq;280.450000;mq;mq;2.100000;4.700000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;6;900;2;3;2800;2;0;8000;mq;mq;mq;
61968;20170305210000;100650;10;mq;250;1.600000;302.050000;298.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100620;mq;mq;-140;mq;301.350000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170305210000;99930;10;mq;120;16.700000;300.250000;297.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99850;mq;mq;-390;mq;297.550000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;3.400000;9.400000;16.300000;33.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170305210000;101120;20;0;140;8.100000;297.950000;295.850000;88;56380;60;mq;mq;100;8;450;mq;mq;mq;100970;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;11.000000;13.600000;-10;mq;mq;mq;mq;0.600000;1.000000;7.400000;18.000000;24.000000;mq;mq;mq;mq;1;mq;540;4;mq;1170;6;mq;1500;mq;9;mq;
61996;20170305210000;102790;-10;5;80;3.100000;288.050000;281.550000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102440;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
